isbn,authors,original_publication_year,title,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,should_i_read
316101877,"James Patterson, Chris Tebbetts, Laura Park",2011.0,"Middle School: The Worst Years of My Life (Midde School, #1)",4.01,14178,456,1010,2995,4301,6557,1
446603775,Octavia E. Butler,1987.0,"Dawn (Xenogenesis, #1)",4.1,13744,165,576,2768,6481,6070,1
1933633638,"Hans Fallada, Michael Hofmann, Geoff Wilkes",1947.0,Every Man Dies Alone,4.21,6838,138,456,2110,6003,6738,1
698410424,Alwyn Hamilton,2016.0,"Rebel of the Sands (Rebel of the Sands, #1)",3.96,16789,358,1143,4732,10038,7058,0
441005667,Joe Haldeman,1997.0,"Forever Peace (The Forever War, #2)",3.73,14124,258,1079,4369,5569,3394,0
425178579,"J.D. Robb, Nora Roberts",2001.0,"Betrayal in Death (In Death, #12)",4.31,19215,45,238,2908,8085,10154,1
440351839,"C.G. Jung, Joseph L. Henderson, Aniela Jaffé, Jolande Jacobi, John Freeman, Marie-Louise von Franz",1964.0,Man and His Symbols,4.18,12463,146,453,2237,4787,6002,1
545208858,Kazu Kibuishi,2010.0,"The Cloud Searchers (Amulet, #3)",4.36,15936,91,297,2085,5056,8743,1
1501126229,Steven  Rowley,2016.0,Lily and the Octopus,3.74,13667,509,1379,4153,5885,4275,0
061870986X,Tim O'Brien,1994.0,In the Lake of the Woods,3.78,12441,292,1011,3584,5352,3419,0
312949820,"Lisa Kleypas, Rosalyn Landor",2009.0,"Tempt Me at Twilight (The Hathaways, #3)",4.18,23125,130,566,4230,9940,10190,1
1402798431,Colleen Houck,2012.0,"Tiger's Destiny (The Tiger Saga, #4)",4.41,18503,287,589,1994,4526,11989,1
440222702,Harlan Coben,1997.0,Back Spin (Myron Bolitar #4),3.96,14333,75,477,4064,7776,4627,0
380808080,Susan Elizabeth Phillips,2000.0,"This Heart of Mine (Chicago Stars, #5)",4.12,21976,283,814,4336,8808,9675,1
571297889,Louise Doughty,2013.0,Apple Tree Yard,3.71,10082,520,1323,4134,5852,3841,0
316127191,Gail Carriger,2011.0,"Heartless (Parasol Protectorate, #4)",4.07,22670,103,614,5028,10928,8207,1
764200119,Janette Oke,1983.0,"When Calls the Heart (Canadian West, #1)",4.19,13609,163,578,2648,4802,7304,1
62224859,Stephanie Evanovich,2013.0,Big Girl Panties,3.44,9798,782,2144,5172,4922,2876,0
671870114,Julie Garwood,1993.0,Saving Grace,4.25,19061,109,531,3261,6836,9756,1
312605382,Lisa Kleypas,2010.0,"Married By Morning (The Hathaways, #4)",4.14,22830,159,698,4458,9596,9703,1
1400041988,"Vladimir Nabokov, David Lodge",1953.0,Pnin,3.9,11538,160,767,3348,5798,3934,0
1905294964,Cornelia Funke,1990.0,"The Inkheart Trilogy: Inkheart, Inkspell, Inkdeath (Inkworld, #1-3)",4.17,14014,279,631,2516,4572,7217,1
4770019572,"Eiji Yoshikawa, Charles Terry, Edwin O. Reischauer",1935.0,Musashi,4.43,9574,64,193,1218,3461,6808,1
385532458,John Grisham,2008.0,Ford County,3.56,13770,546,1650,5336,5554,3186,0
140436030,Matthew      Lewis,1796.0,The Monk,3.8,13633,515,1340,4187,5869,4977,0
345522028,Jamie Ford,2013.0,Songs of Willow Frost,3.64,13645,326,1184,4812,6218,2697,0
312340702,"Arnaldur Indriðason, Bernard Scudder",2000.0,"Jar City (Inspector Erlendur, #3)",3.8,11803,186,789,4502,7110,3448,0
743437810,Jeffery Deaver,2003.0,"The Vanished Man (Lincoln Rhyme, #5)",4.08,13353,81,435,3019,6519,5426,1
399256156,Lynda Mullaly Hunt,2012.0,One for the Murphys,4.31,16058,202,472,2102,5260,8982,1
62128027,Megan Shepherd,2013.0,"The Madman’s Daughter (The Madman’s Daughter, #1)",3.69,17647,713,1899,4898,6545,4953,0
316211222,"James Patterson, Howard Roughan",2013.0,"Second Honeymoon (Honeymoon, #2)",3.89,11418,127,701,3787,6323,3961,0
786891122,George Carlin,1997.0,Brain Droppings,4.11,13255,180,492,2538,5035,5655,1
439903440,Gordon Korman,2008.0,"Swindle (Swindle, #1)",3.94,13562,283,907,3219,4640,5012,0
1596436239,Lucy Knisley,2013.0,Relish: My Life in the Kitchen,3.89,13518,581,826,2707,4874,4638,0
803739095,Huntley Fitzpatrick,2014.0,What I Thought Was True,3.71,16390,553,1547,5053,5707,4685,0
62081861,Sara Shepard,2011.0,"Ruthless (Pretty Little Liars, #10)",3.93,16885,338,1159,4400,5498,6474,0
399162178,Beatriz Williams,2014.0,The Secret Life of Violet Grant,3.97,12825,255,646,2882,6478,4445,0
425213617,Shayla Black,2007.0,"Wicked Ties (Wicked Lovers, #1)",3.97,22097,682,1422,4908,8415,9043,0
043984665X,Jenny Nimmo,2007.0,"Charlie Bone and the Beast (The Children of the Red King, #6)",3.93,16397,271,970,4251,5490,5821,0
765336413,Brian Staveley,2015.0,"The Providence of Fire (Chronicle of the Unhewn Throne, #2)",4.16,11629,73,370,2129,6172,5357,1
679456201,Gloria Steinem,2015.0,My Life on the Road,4.08,15997,345,542,2967,7549,6449,1
61767603,Lauren Conrad,2010.0,"Sweet Little Lies (L.A. Candy, #2)",3.53,14901,417,1874,5804,4558,3293,0
439643635,"Hans Christian Andersen, Rachel Isadora",1845.0,The Little Match Girl,4.08,16478,338,794,3445,5501,7421,1
156031566,Rory Stewart,2004.0,The Places in Between,3.88,11445,222,786,2822,4500,3604,0
425280101,Nora Roberts,2015.0,"Stars of Fortune (The Guardians Trilogy, #1)",4.0,12822,627,922,3575,6460,7303,1
425205967,Agatha Christie,1959.0,"Cat Among the Pigeons (Hercule Poirot, #32)",3.82,17221,103,954,6237,7790,4859,0
385535309,Edward Rutherfurd,2013.0,Paris,3.95,8441,246,670,3037,5826,4406,0
486270645,Guy de Maupassant,1884.0,The Necklace and Other Short Stories,3.94,11688,161,752,3542,5232,4679,0
446694258,Michael Connelly,1999.0,Void Moon,3.95,14090,137,641,4052,6880,4866,0
543895882,Rudyard Kipling,1897.0,Captains Courageous,3.88,14823,304,927,4334,5651,5119,0
8466302204,Anne Rice,1997.0,Violin,3.26,14911,1447,2676,5236,3776,3012,0
1250076420,Sharon Guskin,2016.0,The Forgetting Time,3.79,8457,189,926,4626,7498,3593,0
1421501708,"Tsugumi Ohba, Takeshi Obata",2004.0,"Death Note, Vol. 3: Hard Run (Death Note, #3)",4.42,18012,61,273,1970,6141,10710,1
399256180,John Flanagan,2011.0,"The Lost Stories (Ranger's Apprentice, #11)",4.27,15816,123,564,2785,5818,9374,1
1921794097,Hannah Harrington,2011.0,Saving June,3.97,14867,425,954,3358,5384,6117,0
451475496,M.J. Arlidge,2014.0,"Eeny Meeny (Helen Grace, #1)",3.88,8498,298,932,3794,6563,4631,0
1250003334,Anna Banks,2013.0,"Of Triton (The Syrena Legacy, #2)",4.0,19216,239,1075,4336,7430,7288,1
553807722,Dean Koontz,2010.0,What the Night Knows,3.74,13873,461,1285,4395,5865,4100,0
374379939,Jack Gantos,2011.0,Dead End in Norvelt,3.72,15877,570,1393,4440,5752,4277,0
1439147973,Jennifer Estep,2010.0,"Spider's Bite (Elemental Assassin, #1)",3.87,24192,695,1709,5993,9799,8128,0
486277909,Ralph Waldo Emerson,1844.0,Self-Reliance and Other Essays,4.14,14484,154,542,2653,5092,6276,1
380811960,"Adele Faber, Elaine Mazlish, Kimberly Ann Coe",1979.0,How to Talk So Kids Will Listen & Listen So Kids Will Talk,4.24,10931,114,414,1989,4997,6452,1
879101369,"Joseph Stein, Jerry Bock, Sheldon Harnick",1964.0,Fiddler on the Roof,4.2,14049,210,529,2360,4195,6847,1
1459245954,Sylvia Day,2013.0,"Afterburn (Jax & Gia, #1)",3.97,17821,279,1025,4490,7619,6691,0
385732953,Sydney Taylor,1951.0,"All-of-a-Kind Family (All-of-a-Kind Family, #1)",4.23,18383,337,558,2869,6002,9353,1
525953183,Daniel Suarez,2014.0,Influx,3.91,6938,191,603,2773,5237,3460,0
345396553,Terry Brooks,2000.0,"Ilse Witch (Voyage of the Jerle Shannara, #1)",3.95,14386,123,715,3792,5692,4888,0
375701044,Katharine Graham,1997.0,Personal History,4.13,13714,255,516,2360,5196,6001,1
312983271,"Janet Evanovich, Charlotte Hughes",1981.0,Full House (Full #1),3.63,17813,454,1954,6120,5463,4542,0
806501901,"Kahlil Gibran, Anthony R. Ferris",1912.0,The Broken Wings,3.93,5611,272,792,2796,4251,4324,0
62116851,Robin Hobb,2013.0,"Blood of Dragons (Rain Wild Chronicles, #4)",4.12,12165,84,432,2772,6336,5786,1
450837319,Cornelius Ryan,1974.0,A Bridge Too Far,4.24,13676,82,242,2170,5443,6392,1
60540745,Jerry Spinelli,2002.0,Loser,3.72,15079,427,1384,4446,5259,4162,0
61714313,Richard Kadrey,2010.0,"Kill the Dead (Sandman Slim, #2)",4.06,13583,66,404,3041,7382,5031,1
812992180,Rolf Potts,2002.0,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,3.92,13128,276,860,3243,4984,4662,0
425247546,Laurell K. Hamilton,2012.0,"Kiss the Dead (Anita Blake, Vampire Hunter #21)",3.79,18225,800,1926,5104,5693,7045,0
684804522,Ernest Hemingway,1985.0,The Garden of Eden,3.74,12948,335,1201,3748,4958,3610,0
425219437,Maya Banks,2008.0,"Sweet Surrender (Sweet, #1)",3.99,20856,464,1255,4550,7978,8335,0
345418476,Stephen R. Donaldson,1982.0,"The One Tree (The Second Chronicles of Thomas Covenant, #2)",3.96,13812,247,786,3444,5739,5118,0
836217691,Bill Watterson,1994.0,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,4.71,14113,13,53,696,2900,12067,1
743406567,Chuck Klosterman,2001.0,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,3.8,11376,225,752,3196,4486,3006,0
886775981,Tad Williams,1993.0,"To Green Angel Tower, Part 1 (Memory, Sorrow, and Thorn, #3; Part 1)",4.18,13830,142,484,2479,5398,6635,1
307589676,"Nujood Ali, Delphine Minoui, Linda Coverdale",2009.0,"I Am Nujood, Age 10 and Divorced",3.79,13607,169,1002,4480,5895,3805,0
345376048,Anne Rice,1979.0,The Feast of All Saints,3.83,15221,356,1231,4227,5160,5037,0
316033979,Joshua Ferris,2014.0,To Rise Again at a Decent Hour,3.08,10270,1034,2443,4431,3161,1140,0
571199976,David Auburn,2000.0,Proof,4.01,13777,205,682,2937,5215,4990,1
441653049,"Robert A. Heinlein, Damon Knight",1967.0,"The Past Through Tomorrow (Future History, #1-21)",4.15,13920,72,358,2746,5249,5898,1
394720954,Robert A. Caro,2002.0,"Master of the Senate (The Years of Lyndon Johnson, #3)",4.41,11411,192,373,1205,2798,7415,1
037581423X,Roald Dahl,1977.0,The Wonderful Story of Henry Sugar and Six More,4.15,13419,97,510,3073,5928,6762,1
802757693,Charlaine Harris,1990.0,"Real Murders (Aurora Teagarden, #1)",3.66,18154,392,1682,7454,7606,4618,0
399157212,Patricia Cornwell,2010.0,"Port Mortuary (Kay Scarpetta, #18)",3.55,14765,823,2050,5097,5183,4000,0
1563890976,"Dan Jurgens, Jerry Ordway, Louise Simonson, Roger Stern, Jon Bogdanove, Tom Grummett, Jackson Butch Guice, Brett Breeding, Rick Burchett, Doug Hazlewood, Dennis Janke, Denis Rodier",1993.0,The Death of Superman,3.89,12630,309,1056,3249,3878,4795,0
1841959111,Steven Hall,2007.0,The Raw Shark Texts,3.87,11010,425,1051,2931,4874,4525,0
1423160924,Rick Riordan,2016.0,"The Hammer of Thor (Magnus Chase and the Gods of Asgard, #2)",4.37,22736,171,452,2852,9141,14005,1
553295411,"Margaret Weis, Tracy Hickman",1991.0,"Fire Sea (The Death Gate Cycle, #3)",4.05,14707,80,588,3376,5968,5542,1
743236718,Andrew Solomon,2012.0,"Far from the Tree: Parents, Children, and the Search for Identity",4.26,11879,251,445,1677,4053,6814,1
679826424,"Barbara Park, Denise Brunkus",1992.0,"Junie B. Jones and the  Stupid Smelly Bus (Junie B. Jones, #1)",3.9,16918,800,1360,3863,4261,7233,0
60882867,"Gabriel García Márquez, Gregory Rabassa",1975.0,The Autumn of the Patriarch,3.84,10576,354,951,3339,4865,4164,0
7201788,Conn Iggulden,2008.0,"Bones of the Hills (Conqueror, #3)",4.32,11461,48,151,1530,5138,6227,1
307957241,Oliver Sacks,1995.0,Hallucinations,3.85,11443,230,755,3348,4938,3615,0
385344414,Karen Marie Moning,2015.0,"Burned (Fever, #7)",4.12,17562,320,970,3597,7208,9054,1
451458222,Guy Gavriel Kay,1984.0,The Summer Tree (The Fionavar Tapestry #1),3.99,16187,417,975,3435,6283,6535,0
64400964,"Maud Hart Lovelace, Lois Lenski",1940.0,"Betsy-Tacy (Betsy-Tacy, #1)",4.07,18024,591,747,3406,5777,8037,1
316014559,Sara Zarr,2008.0,Sweethearts,3.64,16515,608,1860,5098,5186,4399,0
434017841,Lauren Groff,2008.0,The Monsters of Templeton,3.58,13849,446,1538,4937,6241,2716,0
425263150,Charlaine Harris,2014.0,"Midnight Crossroad (Midnight, Texas, #1)",3.63,15029,586,1659,6152,6927,4036,0
553584707,Diane Mott Davidson,1990.0,"Catering to Nobody (A Goldy Bear Culinary Mystery, #1)",3.85,15777,314,814,4603,6111,4664,0
373210574,Julie Kagawa,2012.0,"The Lost Prince (The Iron Fey: Call of the Forgotten, #1)",4.05,21049,340,972,4564,8031,8576,1
743294386,Kathy Reichs,2008.0,"Devil Bones (Temperance Brennan, #11)",3.89,18180,197,948,5493,8105,5667,0
517223007,James  Jones,1951.0,From Here to Eternity,4.09,13106,164,510,2652,5266,5367,1
1401911846,Wayne W. Dyer,1899.0,Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao,4.24,11997,218,383,1877,3988,6352,1
446693790,Michael Moore,2003.0,"Dude, Where's My Country?",3.4,12468,766,1678,4945,4172,2249,0
345412214,Mario Puzo,1996.0,The Last Don,3.8,11327,128,762,3658,5055,3003,0
60724501,Meg Cabot,2005.0,"Ready or Not (All-American Girl, #2)",3.4,21089,1067,3297,7810,6277,4079,0
809015803,Gerda Weissmann Klein,1959.0,All But My Life: A Memoir,4.28,13710,268,398,1790,4332,7323,1
1401218377,"Grant Morrison, Frank Quitely",2009.0,"All-Star Superman, Vol. 2",4.33,12420,154,446,1594,3411,7164,1
553805444,"George R.R. Martin, Elio M. García Jr., Linda Antonsson",2014.0,The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones,4.25,12119,107,431,2248,5204,7197,1
380820854,Julia Quinn,2003.0,"To Sir Phillip, With Love (Bridgertons, #5)",3.89,21928,223,1335,6449,9109,7027,0
1484148037,Nicole  Williams,2013.0,"Lost & Found (Lost & Found, #1)",4.13,21272,264,815,3926,9060,9430,1
689839103,Margaret Peterson Haddix,2003.0,"Among the Barons (Shadow Children, #4)",4.08,17495,94,589,3901,6685,6781,1
803740816,"Kimberly Brubaker Bradley, مرضیه ورشوساز",2015.0,The War that Saved My Life (The War That Saved My Life #1),4.43,18782,318,349,1564,6319,12108,1
439568420,R.L. Stine,1992.0,"Say Cheese and Die! (Goosebumps, #4)",3.72,15540,396,1672,5277,4235,5184,0
60932309,Bernard Cornwell,1997.0,"Sharpe's Tiger (Sharpe, #1)",4.08,12793,58,301,2884,6528,4831,1
60837640,Meg Cabot,2007.0,Jinx,3.72,21745,435,2065,7164,7724,5984,0
141181737,"Thomas Mann, Joachim Neugroschel",1911.0,Death in Venice and Other Tales,3.87,11873,346,1049,3794,5847,4838,0
345539931,Alan Bradley,2015.0,"As Chimney Sweepers Come to Dust (Flavia de Luce, #7)",3.94,14337,95,602,4004,7387,4539,0
312421990,Zoë Heller,2003.0,What Was She Thinking? [Notes on a Scandal],3.69,11774,343,1205,4370,6296,3076,0
045147516X,J.R. Ward,2016.0,"The Beast (Black Dagger Brotherhood, #14)",4.45,13243,117,326,1653,5003,10787,1
425193942,Dorothea Benton Frank,1999.0,"Sullivan's Island (Lowcountry Tales, #1)",4.02,13081,153,534,3075,5520,4942,1
1892213753,"CLAMP, Anita Sengupta",1998.0,"Cardcaptor Sakura: Master of the Clow, Vol. 1 (Cardcaptor Sakura, #7)",4.34,12151,216,374,1690,2855,7228,1
1460995457,G.P. Ching,2011.0,"The Soulkeepers (The Soulkeepers, #1)",3.71,7328,655,1228,3454,4253,3920,0
439636485,Michael Morpurgo,2003.0,Private Peaceful,4.16,13123,178,506,2534,5390,6560,1
425215679,Rhys Bowen,2007.0,"Her Royal Spyness (Her Royal Spyness Mysteries, #1)",3.76,17498,362,1177,5706,7510,4587,0
385670516,Kelley Armstrong,2009.0,"Darkest Powers Trilogy (Darkest Powers, #1-3)",4.47,14473,142,306,1455,3355,9399,1
812570812,Elizabeth Haydon,1999.0,"Rhapsody: Child of Blood (Symphony of Ages, #1)",3.95,16329,494,1096,3470,5629,6273,0
553278118,Erich Segal,1988.0,Doctors,4.0,11331,121,532,2614,4447,4022,1
1566562937,"Amin Maalouf, Russell Harris",1988.0,Samarkand,4.2,7600,121,404,2057,5350,6027,1
399156879,J.D. Robb,2010.0,"Indulgence in Death (In Death, #31)",4.32,16464,76,256,2549,6746,9363,1
316230812,NoViolet Bulawayo,2013.0,We Need New Names,3.71,11262,279,937,3875,5404,2713,0
451226801,Jen Lancaster,2009.0,Pretty in Plaid,3.88,14860,217,960,4116,5450,4767,0
875421180,Scott Cunningham,1988.0,Wicca: A Guide for the Solitary Practitioner,4.01,12264,259,714,2737,3937,5123,1
141185465,"Arthur Miller, Christopher Bigsby",1947.0,All My Sons,3.87,15337,291,1078,4008,5774,4973,0
330425781,Cath Crowley,2010.0,Graffiti Moon,3.9,14176,748,1099,3351,5176,6120,0
688040454,John Steptoe,1986.0,Mufaro's Beautiful Daughters: An African Tale,4.32,16479,174,392,2331,4824,8974,1
380818612,Lois McMaster Bujold,2003.0,"Paladin of Souls (World of the Five Gods, #2)",4.13,15855,184,568,3011,6675,6939,1
743422007,Kurt Vonnegut Jr.,1999.0,"God Bless You, Dr. Kevorkian",3.83,11543,97,712,3691,4826,3314,0
1416551050,Molly Wizenberg,2009.0,A Homemade Life: Stories and Recipes from My Kitchen Table,3.94,13310,213,714,3168,5520,4394,0
618007016,David Wiesner,2001.0,The Three Pigs,4.15,16295,278,713,2977,4781,7636,1
61779849,Kimberly Derting,2011.0,"Desires of the Dead (The Body Finder, #2)",4.07,20654,261,915,4272,7528,8398,1
64440192,"Peggy Parish, Barbara Siebel Thomas",1966.0,Amelia Bedelia and the Surprise Shower,4.27,14438,215,437,2483,3509,7865,1
689851324,Cynthia Voigt,1981.0,"Homecoming (Tillerman Cycle, #1)",3.92,17023,546,1097,3864,6414,6186,0
440240972,Karen Marie Moning,2005.0,"Spell of the Highlander (Highlander, #7)",4.27,21143,120,513,3331,7885,10813,1
553563696,"Margaret Weis, Tracy Hickman",1993.0,"The Hand of Chaos (The Death Gate Cycle, #5)",4.05,14911,130,565,3340,5963,5597,1
440225442,Harlan Coben,1998.0,One False Move (Myron Bolitar #5),4.07,13599,54,296,3181,7440,5008,1
380000830,Roger Zelazny,1972.0,The Guns of Avalon (The Chronicles of Amber #2),4.16,15131,70,492,2913,6111,6634,1
435124773,Katherine Paterson,1978.0,The Great Gilly Hopkins,3.83,15886,547,1170,4460,6014,5405,0
425199320,Clive Cussler,2003.0,"Trojan Odyssey (Dirk Pitt, #17)",3.92,13635,97,536,3901,5973,4061,0
345338545,James Alexander Thom,1981.0,Follow the River,4.21,13697,185,418,2108,5278,6614,1
743484908,"William Shakespeare, Barbara A. Mowat, Paul Werstine",1603.0,Measure for Measure,3.67,15474,257,1551,5901,5947,3906,0
425127583,"Owen  West, Dean Koontz",1981.0,The Mask,3.75,14336,257,1209,4753,4504,4202,0
1423176375,Cristin Terrill,2013.0,All Our Yesterdays,4.05,16338,414,889,3375,6293,7263,1
544025830,Kimberly Rae Miller,2013.0,Coming Clean,3.88,10002,260,670,3640,6333,4040,0
141009829,Kathleen Winsor,1944.0,Forever Amber ,3.98,13286,350,905,3059,4675,5618,0
375868704,John  Stephens,2011.0,"The Emerald Atlas (The Books of Beginning, #1)",3.92,15057,352,1008,3773,6366,5456,0
241144159,Zadie Smith,2016.0,Swing Time,3.6,17311,376,1885,6749,8096,3397,0
1598163221,Yuna Kagesaki,2003.0,"Chibi Vampire, Vol. 01",3.99,13110,486,1021,2635,3056,6002,0
525425888,Nina LaCour,2014.0,Everything Leads to You,3.89,17583,580,1193,4257,6366,6338,0
316058297,Wendy Mass,2006.0,Jeremy Fink and the Meaning of Life,4.02,15567,315,883,3252,5635,6232,1
399237321,Patricia Polacco,1998.0,"Thank You, Mr. Falker",4.52,13049,131,272,1209,2735,9257,1
399158448,William Gibson,2014.0,The Peripheral,3.94,8839,281,621,2335,5102,3730,0
307269760,Alice Munro,2009.0,Too Much Happiness,3.82,12106,331,1027,3433,6090,3868,0
162266910X,"J. Lynn, Jennifer L. Armentrout",2012.0,"Tempting the Best Man (Gamble Brothers, #1)",3.73,25398,536,2272,8530,10334,6861,0
743263065,William  Kennedy,1983.0,Ironweed,3.86,12194,267,860,3338,5030,3957,0
345505670,Jonathan Kellerman,2009.0,"Deception (Alex Delaware, #25)",3.96,13026,111,493,3602,5730,4384,0
1408857901,Sarah J. Maas,2017.0,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",4.54,55037,463,1289,5123,15585,46370,1
7302142,Derek Landy,2008.0,"The Faceless Ones (Skulduggery Pleasant, #3)",4.4,14971,53,230,1881,5366,9255,1
618658947,Paul Theroux,1969.0,The Great Railway Bazaar,3.91,12110,310,701,2838,5257,4001,0
1439192987,Brad Thor,2012.0,"Black List (Scot Harvath, #11)",4.2,11176,113,382,2028,5439,5958,1
1563894815,"Warren Ellis, Darick Robertson",1999.0,"Transmetropolitan, Vol. 2: Lust for Life (Transmetropolitan, #2)",4.35,13527,185,349,1637,4391,7984,1
441013651,Charles Stross,2004.0,"The Atrocity Archives (Laundry Files, #1)",3.95,12600,235,725,3415,6599,4816,0
786888016,Steve Martin,2003.0,The Pleasure of My Company,3.78,12378,189,882,3938,5557,3218,0
143036432,C.J. Sansom,2004.0,"Dark Fire (Matthew Shardlake, #2)",4.24,11927,42,217,2063,6581,6249,1
142401420,Brian Jacques,1995.0,"Outcast of Redwall (Redwall, #8)",3.9,15874,139,881,4673,5844,5206,0
385341067,Lloyd Jones,2006.0,Mister Pip,3.66,11657,348,1269,4354,5892,2927,0
142409863,Cate Tiernan,2001.0,"Book of Shadows (Sweep, #1)",4.04,18691,467,1155,4119,6230,8626,1
147679250X,Anna Todd,2014.0,"After We Fell (After, #3)",3.88,12776,976,1610,3733,4938,7601,0
1442152613,Laurie Fabiano,2006.0,Elizabeth Street,3.9,7821,144,608,3016,5430,3369,0
143037579,"Søren Kierkegaard, Alastair Hannay",1843.0,Fear and Trembling,4.01,10983,266,660,2712,4860,5005,1
044023803X,Amelia Atwater-Rhodes,2003.0,"Hawksong (The Kiesha'ra, #1)",4.15,18231,258,800,3400,5673,8676,1
671726528,Thor Heyerdahl,1948.0,Kon-Tiki: Across The Pacific In A Raft,4.1,13541,143,463,3002,6085,5868,1
1594487294,Mohsin Hamid,2013.0,How to Get Filthy Rich in Rising Asia,3.76,11023,255,886,3520,5287,2986,0
