isbn,original_publication_year,language_code,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
99453452,1993.0,eng,4.0,10318,133,265,1463,4666,5565
044900483X,1998.0,eng,4.0,12938,113,557,2685,5856,4798
425197395,1973.0,eng,4.0,13139,199,997,4703,5454,3619
451454243,1993.0,eng,4.0,13951,173,894,4272,5825,4213
743484193,1999.0,eng,4.0,12320,49,181,2196,6279,5552
425210812,2005.0,en-US,4.0,18700,160,958,5811,7202,5941
553578553,2000.0,en-US,4.0,11461,97,329,2032,5061,5471
525426361,2014.0,eng,4.0,12887,298,636,2151,3958,7003
60898526,1958.0,en-US,4.0,11073,231,691,2765,4567,4032
345301110,1954.0,eng,3.0,10922,1129,2193,4235,3781,2721
60757639,2006.0,en-US,3.0,11953,750,2104,4570,3850,2268
425138232,1992.0,eng,4.0,11724,136,457,2974,4873,3762
60880120,2006.0,eng,4.0,18568,511,2279,6843,6018,3983
345432401,1999.0,eng,4.0,10538,182,898,3724,4151,2422
62103733,2012.0,en-US,4.0,16361,649,1321,4130,5495,5865
763618985,2001.0,eng,4.0,14832,323,1198,4365,5496,4243
886774268,1990.0,eng,4.0,17108,138,503,2703,5466,8749
425173909,1953.0,eng,4.0,13569,62,688,5048,6925,3925
1421506297,2005.0,eng,4.0,14494,124,497,2266,4318,7676
785122133,1983.0,eng,4.0,11113,87,349,1803,3995,6001
375714499,1988.0,eng,4.0,10301,127,332,1556,3936,5036
670557110,1948.0,en-US,4.0,13911,213,553,3072,4735,6368
192834401,1764.0,eng,3.0,12921,766,3006,6662,3899,1748
312890176,1994.0,eng,4.0,11282,382,919,2124,3759,5582
812995228,2015.0,eng,3.0,8458,1083,2630,3554,1658,788
743250451,1979.0,en-US,4.0,9953,35,287,2210,4543,3677
395957761,1981.0,en-US,4.0,11888,117,303,1680,4089,6075
316098124,2012.0,eng,3.0,10042,675,1648,3688,3975,2111
689806981,1994.0,eng,4.0,11266,266,583,1875,3293,5764
61231428,2009.0,en-US,4.0,12250,124,567,3092,5420,4682
1591169909,2003.0,eng,4.0,14350,78,239,1618,3607,8962
810949148,2006.0,en-US,4.0,15353,109,343,2459,5366,7854
195170342,2003.0,eng,4.0,10445,226,493,1905,3593,4776
679783482,2005.0,eng,4.0,10396,200,707,2670,4514,3140
688172377,1998.0,eng,4.0,9609,84,477,2437,5078,4824
1401204457,2005.0,en-US,4.0,9593,458,583,1821,2501,4298
1434764338,2011.0,en-US,4.0,15884,603,930,2970,5171,7354
385682824,2014.0,eng,4.0,10730,164,549,2663,5956,4770
345435753,2002.0,eng,4.0,12797,94,636,3371,5070,4354
340752459,1990.0,eng,4.0,12412,95,408,2683,5224,5377
1884214495,1956.0,eng,5.0,11762,50,146,819,3039,8597
140189424,1959.0,eng,4.0,11226,365,977,2946,4107,3533
451209435,1973.0,en-US,3.0,13061,715,1953,5003,4508,2753
316176044,2011.0,en-US,4.0,14220,924,2096,4997,4608,3857
9381626715,2008.0,eng,4.0,8598,190,735,3015,3419,1633
140568190,1985.0,eng,4.0,14180,126,1059,5264,5628,4412
1250039819,2014.0,eng,4.0,9878,153,756,3183,5104,2521
440240956,2004.0,eng,4.0,10633,58,224,1595,5027,5289
375435484,2004.0,eng,3.0,10584,387,1610,4653,4224,2237
061858532X,2005.0,en-US,4.0,16769,496,1356,4279,5886,5496
62311115,2015.0,en-US,4.0,8055,185,438,1745,4643,5388
312939779,2005.0,en-US,4.0,10338,220,978,3882,4730,2442
1926760689,2011.0,eng,4.0,11533,372,673,1869,3403,6479
1591163595,2000.0,eng,4.0,13122,96,285,1606,2960,8366
61626317,2009.0,en-US,4.0,16276,341,1244,4445,6360,5179
1582870950,1857.0,eng,4.0,12140,318,1520,4948,4354,2853
451234863,2011.0,en-US,4.0,21860,228,914,4389,8522,9645
698400011,1836.0,en-US,4.0,14361,249,839,3711,5391,6397
60525134,2007.0,eng,4.0,17672,207,1017,5372,7177,4942
802131867,1958.0,eng,4.0,10325,191,978,3678,4157,2543
745917437,1989.0,en-US,5.0,13226,90,186,1236,3034,8847
1593072953,1994.0,en-US,4.0,12625,167,432,2503,5293,5261
042516098X,1996.0,eng,3.0,12973,892,2186,4858,3409,2207
785267239,1997.0,eng,4.0,9882,262,617,2165,3211,4222
590590898,1987.0,eng,4.0,12732,346,933,3488,4763,5563
037321099X,2013.0,eng,4.0,21136,213,639,3073,7314,11241
375504877,2010.0,eng,4.0,12745,364,611,2153,4276,5782
553100351,1998.0,eng,4.0,11657,60,414,2790,5081,4563
140435476,1887.0,eng,4.0,10835,337,700,2965,4313,3327
312591845,2014.0,eng,4.0,9882,397,1156,3844,4506,2350
385524927,2009.0,en-US,4.0,12719,203,789,3736,5043,3524
1451672721,2012.0,eng,4.0,6997,256,1000,4091,5524,2552
1554682746,2009.0,eng,4.0,17738,708,1854,5541,6115,5373
141183047,1913.0,eng,4.0,9115,140,289,1046,3052,8605
1401232086,2012.0,eng,4.0,11302,183,540,2182,4644,4560
159448841X,2012.0,en-US,4.0,10547,656,1122,2930,3241,2921
425204332,2005.0,en-US,4.0,18066,180,905,5749,7615,5680
1455525898,2014.0,eng,4.0,9184,99,380,2108,5469,4609
670022209,2011.0,eng,4.0,11448,251,364,1757,3875,5631
60723513,1990.0,eng,4.0,9981,665,1069,2633,3940,4116
440244501,2009.0,eng,4.0,18982,115,634,3549,7405,9027
081091610X,2007.0,eng,4.0,15091,135,365,2428,5186,7609
891343377,1985.0,eng,4.0,10004,350,587,2082,2721,4325
1401213162,2007.0,eng,4.0,15232,115,299,2204,6002,6799
451461991,2008.0,en-US,4.0,19294,218,732,4013,7287,7872
586026193,1962.0,en-US,4.0,12052,140,485,3094,5115,3689
1450572375,2010.0,eng,4.0,9790,623,1545,3921,4541,4423
156478214X,1967.0,eng,4.0,10352,331,710,2206,4156,4901
375424490,2009.0,eng,4.0,15001,44,242,3138,7801,5622
60827629,2006.0,en-US,4.0,15719,125,468,2637,4793,8696
867199032,1930.0,eng,4.0,10702,525,1495,2998,3022,3722
1439102414,2011.0,eng,4.0,14064,114,850,4674,6405,4440
1594206627,2015.0,eng,3.0,10460,671,1878,4671,4824,1875
142333745X,2007.0,eng,4.0,16050,38,228,2368,6639,9319
670062405,2007.0,en-US,4.0,14175,224,468,1986,3968,7639
345547497,2014.0,eng,4.0,10660,274,780,3299,5612,4032
399216197,1989.0,eng,4.0,14340,262,626,3197,4759,5707
316065765,2007.0,en-US,4.0,11871,123,581,2988,5880,3846
140367357,1902.0,eng,4.0,16059,354,1106,4620,6341,5653
671000314,1985.0,eng,4.0,11987,63,499,3623,5199,3290
62380877,2016.0,eng,4.0,17210,185,662,3593,9472,8547
62003941,2011.0,en-US,4.0,11333,340,770,2498,2875,5641
425226735,2009.0,eng,4.0,20275,94,384,3022,7861,10806
1481404547,2016.0,eng,4.0,18752,234,778,3731,8374,7358
727853414,1985.0,eng,4.0,11846,518,1761,4429,3722,3348
1423121716,2010.0,en-US,4.0,14173,201,753,2966,3946,6759
802120202,2012.0,en-US,4.0,10982,258,793,3062,5407,3311
1451655789,2010.0,en-US,4.0,9282,315,1022,3256,4962,3612
1533134138,2016.0,eng,4.0,11705,142,536,2009,5152,8066
1857231082,1987.0,eng,4.0,14108,135,1068,4933,5479,3717
743487672,1899.0,eng,4.0,8505,486,1096,3210,4735,4565
152024174,2007.0,en-US,4.0,13314,297,714,2873,5278,4865
99448874,1997.0,eng,4.0,10619,98,289,2329,6177,4279
1476799202,2017.0,eng,4.0,12442,159,533,2807,7173,4705
670038318,2006.0,en-US,4.0,11071,48,193,1728,5947,6158
749932945,1999.0,eng,4.0,11520,142,461,2448,5282,5964
1401212409,2005.0,eng,4.0,10188,279,777,2804,3604,3196
684800012,1984.0,en-US,4.0,10631,97,172,991,2883,6993
345519477,2011.0,eng,4.0,20529,352,1017,4232,8395,8364
679736638,1967.0,eng,4.0,11535,252,606,2525,4677,3985
1580628362,2003.0,en-US,4.0,9178,410,865,2339,3171,3629
345477480,2007.0,eng,4.0,10269,58,309,2133,4269,4690
184756190X,2011.0,eng,4.0,12117,368,802,2752,4029,4765
765309416,2006.0,en-US,4.0,11476,139,456,2947,6299,3812
743217187,1988.0,en-US,4.0,10862,112,617,3093,5159,4086
767901576,1997.0,en-US,4.0,9912,119,305,1788,3680,4632
316014532,2007.0,en-US,4.0,14282,391,1430,4626,4886,3731
62338307,2015.0,eng,4.0,9558,273,922,3541,5159,2354
399158812,2012.0,en-US,4.0,13716,88,253,2227,6131,8291
743435745,1994.0,eng,4.0,13157,59,305,2372,5900,5973
1250019699,2014.0,eng,4.0,11080,202,632,3229,5133,3416
965913228,2004.0,eng,4.0,8827,138,684,3198,4656,2431
575073608,1970.0,eng,4.0,11251,265,852,2972,5177,5118
882706306,1969.0,en-US,4.0,10697,103,288,2018,3442,5220
452264014,1986.0,eng,4.0,11991,269,943,3198,4640,3784
340863684,1940.0,en-US,4.0,9622,102,275,1322,2910,5683
1250076927,2016.0,eng,4.0,9395,136,611,2976,5847,3750
6280943,1947.0,eng,4.0,10821,194,490,2233,3992,4685
670016381,2014.0,eng,3.0,10004,562,1439,3924,4036,1861
140284125,1923.0,en-US,4.0,7376,40,211,1949,5885,6125
786901896,1995.0,eng,4.0,11465,222,936,3556,4387,3973
446402400,2009.0,eng,4.0,9880,150,655,3738,5741,2683
345495160,2007.0,eng,4.0,13243,440,1116,3761,5736,4440
1421506262,2005.0,eng,4.0,15786,77,341,2110,5082,8702
1401324436,2011.0,en-US,4.0,12449,79,512,3986,6457,4053
805080759,1991.0,en-US,4.0,10279,101,250,1226,3913,6545
425183238,1947.0,eng,4.0,12826,145,508,2600,5183,5928
1476791619,2015.0,eng,4.0,14397,246,554,1678,3466,8879
62285505,2014.0,eng,4.0,11515,314,744,2646,5185,4524
006221635X,2013.0,eng,4.0,12515,484,1280,3648,4528,3908
375758232,2000.0,eng,4.0,11065,329,900,3067,4305,3006
385613504,2010.0,eng,4.0,15118,538,1455,4543,5752,4190
439717000,2005.0,eng,4.0,11112,155,528,2156,3782,5994
439441722,2005.0,eng,4.0,16730,236,720,3077,5668,7888
345530411,2012.0,eng,4.0,8711,77,125,1040,4300,4881
142002038,1958.0,eng,4.0,10569,121,754,4202,5509,2874
62291408,2013.0,eng,3.0,8919,893,1983,4163,3484,1606
141181362,1970.0,eng,4.0,11651,265,712,2360,5062,5179
618829253,2008.0,en-US,4.0,10653,214,586,2243,3074,4587
1439133913,2010.0,eng,4.0,12109,90,264,1866,5341,5818
1467964409,2011.0,eng,4.0,10586,347,1115,4645,6122,4139
804467250,1979.0,en-US,4.0,10356,141,323,1775,2879,5287
1451650051,2012.0,eng,4.0,17866,171,509,2618,6842,9776
034553283X,2014.0,eng,4.0,10841,225,731,3308,5116,2607
805077642,1955.0,en-US,4.0,11475,138,524,3037,5376,4469
393062627,2010.0,en-US,4.0,9773,584,1632,4142,5134,2277
446677167,1995.0,en-US,4.0,11452,80,400,3125,5729,3401
739318926,2009.0,eng,3.0,12095,452,1951,6065,4768,1225
425227944,2010.0,eng,4.0,19619,267,707,3440,7593,9198
038553504X,2011.0,eng,4.0,9620,175,465,1738,4643,4231
60827645,2006.0,en-US,4.0,15604,138,473,2514,4665,8914
1400033888,2003.0,eng,4.0,9919,250,959,3249,4592,3080
452286107,2004.0,en-US,4.0,11268,425,1424,3843,3363,2460
140436146,1844.0,eng,4.0,11784,366,909,3134,4410,3818
043985802X,1996.0,en-US,4.0,12447,57,369,2694,5620,5154
449206521,1947.0,en-US,4.0,11999,105,492,2716,4544,4397
330487140,1979.0,eng,4.0,11011,348,935,3129,4595,3213
553447432,2016.0,eng,4.0,15165,98,251,1329,5234,10414
1447256239,2015.0,eng,4.0,12058,340,1180,4730,7010,3552
449911608,1991.0,en-US,4.0,13134,109,569,3804,5963,3523
375714677,2006.0,eng,4.0,11879,154,794,4092,5824,3546
1416554955,2008.0,en-US,4.0,12308,337,715,2386,3149,5941
545054745,2008.0,eng,4.0,14651,331,821,3263,6213,5073
451190556,1996.0,eng,5.0,12958,44,153,1158,3561,8530
439925509,2007.0,eng,4.0,13474,328,937,3729,5745,4635
145210655X,2012.0,eng,4.0,14005,263,568,2661,5065,6750
068482471X,1995.0,en-US,4.0,11090,276,592,2164,3717,4543
042518546X,2001.0,en-US,4.0,10659,207,551,3187,5730,3702
1599908735,2012.0,eng,4.0,16023,128,684,4142,6875,5060
812997530,2015.0,eng,3.0,9949,813,2033,4001,3468,1527
006054094X,2002.0,eng,4.0,10200,790,1077,2810,3578,2716
374386153,2012.0,eng,4.0,12337,370,761,2749,4061,4709
679767959,1983.0,eng,4.0,12503,391,1547,4680,5116,2714
316211338,2012.0,eng,3.0,10800,384,1648,4701,4531,1618
451210743,2002.0,en-US,4.0,11362,91,621,3756,5961,2950
99464691,1993.0,eng,4.0,10678,144,662,3684,6022,3193
553290983,1990.0,en-US,4.0,13576,126,727,3352,5590,4828
802170374,2007.0,en-US,4.0,12016,188,652,3064,4976,3549
631231277,1953.0,en-US,4.0,9403,240,389,1389,2869,5198
312187149,1996.0,en-US,4.0,8664,35,140,1337,4681,6547
609804618,1998.0,eng,4.0,10999,120,317,1929,3918,4914
60521600,2003.0,eng,4.0,12302,99,497,2872,5209,4670
425212017,2006.0,en-US,4.0,14468,549,1505,4160,3895,4926
312997124,1983.0,eng,4.0,11171,127,552,3227,4914,3120
553374117,1993.0,eng,4.0,9477,136,431,1927,3547,4086
6473296,1977.0,eng,4.0,12122,782,1067,2482,3783,4216
671739166,1926.0,eng,4.0,8618,153,425,1850,3751,4110
679724532,1979.0,en-US,4.0,11216,262,553,2676,4544,3750
345324390,1913.0,eng,4.0,10859,88,601,3841,5296,3418
1442364459,2015.0,eng,4.0,6945,105,299,1770,4902,5064
575100133,2011.0,eng,4.0,18759,127,338,2057,6237,13453
802122515,2014.0,eng,4.0,10809,280,624,1953,4550,4630
890420254,1952.0,eng,4.0,10114,471,738,2229,2948,3769
6514944,1995.0,eng,4.0,15363,112,561,3704,7788,5840
312850530,1995.0,en-US,4.0,12663,147,878,4537,5391,2834
1423183096,2013.0,eng,4.0,13526,430,523,2029,5764,6318
1413903177,2003.0,eng,4.0,12754,213,469,1622,3359,7780
385529376,2009.0,en-US,4.0,9400,309,1288,4213,4124,1834
034083384X,2007.0,eng,4.0,11895,149,549,3401,5877,3850
084394952X,2002.0,eng,4.0,16196,80,420,2356,5197,9202
1401200605,2002.0,eng,4.0,31527,1350,1408,5013,9223,15063
778313654,2012.0,eng,4.0,13179,161,653,3113,5820,4584
743292511,2009.0,eng,4.0,10626,155,458,2461,5478,4500
142500593,2001.0,en-US,4.0,11076,405,1069,3166,3114,3509
345507460,2008.0,eng,4.0,13833,102,427,2946,5164,5334
553803190,2010.0,eng,4.0,14665,532,1242,3658,6441,4831
307393879,2011.0,eng,4.0,13236,323,1205,4590,5987,3194
1405204664,1933.0,en-US,4.0,14296,210,592,2811,3625,7147
006174266X,2012.0,eng,4.0,11956,283,548,2593,4806,4497
440225450,1999.0,eng,4.0,11989,76,353,3200,6669,4184
380817934,2005.0,en-US,4.0,11393,206,766,2765,4945,4016
802715524,2005.0,en-US,4.0,10473,182,794,3820,5184,2708
451470893,2015.0,eng,4.0,9755,149,458,2377,5070,3517
446697435,2005.0,eng,4.0,12419,338,1067,3548,4953,3336
763644102,2009.0,eng,4.0,14726,255,1109,4342,5960,4442
345477243,2001.0,eng,4.0,13416,315,1422,5501,5341,2053
097496090X,1914.0,eng,4.0,11279,232,651,2152,3785,5195
1606840584,2010.0,eng,4.0,15328,297,835,3234,4991,6355
553807145,2009.0,en-US,4.0,12416,394,1016,4015,4940,3297
038070613X,1987.0,eng,4.0,12435,206,714,2902,5017,4695
812532597,1992.0,eng,4.0,13107,382,1352,4570,4874,2479
006170654X,2009.0,en-US,4.0,12250,197,1014,4313,5753,2543
451412702,2009.0,eng,4.0,18032,188,585,3296,6766,7950
5559608475,2001.0,eng,4.0,9781,331,727,2670,3953,2933
60256575,1981.0,en-US,4.0,9056,70,302,1496,2750,5517
60997028,1969.0,eng,4.0,8834,98,482,2619,4647,3353
373776985,2012.0,eng,4.0,17942,375,840,3308,6840,8213
886774012,1990.0,eng,4.0,16547,107,519,2978,5612,7797
1250010136,2016.0,eng,4.0,10007,437,1348,3878,4241,2454
545415071,2012.0,eng,4.0,17878,420,1479,4713,6296,6731
340752475,1995.0,eng,4.0,11355,86,285,1910,4607,6284
842332359,2004.0,eng,4.0,10474,434,903,2538,3363,5102
399159312,2013.0,eng,4.0,10456,69,261,2149,6117,5044
399157700,2012.0,eng,4.0,11286,65,249,2200,6025,5280
679759328,1984.0,eng,4.0,11066,342,1276,3952,4304,2240
452276721,1995.0,en-US,4.0,11723,182,500,2128,4681,5118
553211587,1893.0,eng,4.0,11014,174,928,4107,5330,3010
1250021529,2013.0,eng,4.0,13683,210,616,2760,6377,5492
044669570X,1991.0,eng,4.0,10717,89,399,2900,5140,3254
312147015,1995.0,en-US,4.0,13732,158,782,4367,5798,3192
373210043,2009.0,en-US,4.0,18243,221,958,4664,6651,6786
689717385,1985.0,eng,4.0,13099,143,497,2312,3852,6448
1416983309,2012.0,eng,4.0,12141,202,487,2016,3894,6130
149033274X,2013.0,eng,4.0,16089,268,903,3900,7234,6746
670020478,2009.0,eng,4.0,9074,230,779,2596,3932,3587
670025771,2015.0,eng,4.0,9228,446,1120,3383,4221,1986
1484721349,2014.0,eng,4.0,11947,90,327,2258,4996,8085
1482658143,2013.0,eng,4.0,14183,266,658,2776,6977,9225
1416544186,2008.0,eng,4.0,9666,259,1080,3611,3797,1647
345459210,2003.0,en-US,4.0,9709,379,1118,2901,3137,2981
345397673,2001.0,eng,4.0,12947,96,653,3482,5096,4290
375755195,2001.0,eng,4.0,10999,213,352,1423,3853,5413
62048546,2012.0,en-US,4.0,15315,292,1000,4020,5769,5301
671876465,1994.0,en-US,4.0,14391,69,221,1825,5804,7436
312363044,2007.0,eng,4.0,15848,399,1010,3856,5695,5890
1596914521,2009.0,en-US,4.0,11004,134,522,2435,5125,3975
345540875,2013.0,eng,4.0,8301,171,538,2315,4820,4929
61797081,2013.0,eng,4.0,17452,149,639,3592,6714,7687
679417370,1901.0,eng,4.0,12049,284,667,2380,5108,6588
1406507881,1897.0,eng,4.0,11418,267,933,3393,4804,3940
031609739X,2011.0,eng,3.0,12736,972,2300,4791,3564,2621
441010288,1996.0,eng,4.0,12146,277,701,3391,5350,5209
778325644,2009.0,eng,4.0,18218,225,973,4726,7908,6373
014118616X,1978.0,eng,4.0,10849,297,792,2634,4517,3924
689857977,2005.0,en-US,4.0,14836,79,417,2949,5473,6398
671888587,1993.0,eng,4.0,13804,81,668,4907,5597,3415
307461181,2010.0,eng,4.0,10609,171,471,2474,4728,4490
140280464,1998.0,eng,4.0,10297,134,496,2420,5070,3023
446696161,2005.0,en-US,4.0,11792,299,827,2876,4773,4167
385337388,1978.0,eng,4.0,8812,226,621,2146,3842,3529
439874025,2015.0,eng,4.0,14864,208,359,1555,5013,8507
60007761,1973.0,eng,4.0,10693,142,484,2123,4535,5493
307270742,2009.0,en-US,3.0,12653,542,1889,5253,4419,1745
439395623,2004.0,eng,4.0,14037,849,1883,4098,4133,3807
1451649916,2013.0,eng,4.0,17488,147,503,2563,6796,10155
037572737X,1995.0,eng,4.0,10193,153,392,1674,3967,5339
1442408626,2010.0,eng,4.0,13676,685,1362,3381,4078,4570
156005204,1982.0,eng,4.0,5321,296,818,2542,4360,3851
1484709012,2015.0,eng,4.0,12256,324,782,3365,5157,4484
1857239407,1976.0,eng,4.0,10647,162,581,2611,4017,5176
345498208,2009.0,eng,4.0,11460,159,530,3171,4711,3579
61728934,2011.0,en-US,4.0,11366,315,1277,4123,4224,2842
1410400964,2002.0,eng,4.0,11769,99,476,3469,5682,3950
042520426X,2005.0,eng,4.0,16775,34,231,2411,6602,9409
689849230,2003.0,eng,4.0,12689,245,827,2985,4178,4827
307459659,2010.0,eng,4.0,10080,227,710,2588,3946,3355
055358359X,2006.0,eng,4.0,11454,84,306,2643,5210,4431
61131644,2007.0,eng,4.0,14773,233,496,2117,3969,8865
763655996,2012.0,eng,4.0,14779,312,559,1986,4655,7429
761147489,2009.0,eng,4.0,10209,188,581,2126,4480,4371
446580856,2015.0,eng,4.0,6590,184,582,2780,4246,2815
84386874,2004.0,eng,4.0,11013,40,148,1233,3355,6821
385530803,2011.0,eng,4.0,10159,212,532,2463,4461,3937
1423168232,2013.0,eng,4.0,16704,209,595,2984,6452,7770
1405208198,1960.0,eng,4.0,10146,69,280,2056,4177,5157
99459051,1997.0,eng,4.0,10138,102,457,2790,5656,3409
081099478X,2008.0,en-US,4.0,15020,129,337,2284,5001,7783
316611689,1932.0,en-US,4.0,11746,120,510,3085,4491,4060
1931514941,1999.0,eng,4.0,10926,684,1135,2594,2664,3969
1612187005,2011.0,eng,4.0,6029,205,598,2729,5329,4207
380753022,1990.0,en-US,4.0,15496,137,496,2686,5482,7908
62429973,2015.0,eng,4.0,9134,47,238,1644,4868,7002
192805622,1848.0,eng,4.0,11742,396,1087,3731,4788,3177
486424529,1904.0,eng,4.0,11478,465,986,2933,4362,3935
758278438,2012.0,eng,4.0,8479,151,516,2094,4352,3796
980003431,2008.0,eng,4.0,12198,166,460,2063,4970,5468
1250029880,2013.0,eng,5.0,14344,243,318,1024,3075,12197
019280474X,1833.0,eng,4.0,11028,238,945,3626,5028,3443
312340710,2001.0,eng,4.0,8918,150,459,2723,5478,3335
803737203,2012.0,en-US,4.0,12890,347,762,2601,4720,5754
805090053,2010.0,eng,4.0,13108,212,713,3200,4724,5096
1590388003,2007.0,eng,4.0,11192,271,744,2526,3525,4464
1935618040,2011.0,en-US,4.0,10189,213,415,1556,2425,6050
006444001X,1970.0,eng,4.0,13135,146,399,2350,3549,6879
399158820,2013.0,eng,4.0,12807,108,380,2500,5985,7429
1555977073,2015.0,eng,4.0,11925,406,807,2390,4513,5133
316005274,2007.0,en-US,4.0,9915,78,324,2117,3879,3710
374106681,2016.0,eng,4.0,12029,762,878,3461,6538,4782
439050235,2002.0,eng,4.0,12461,227,659,2615,3690,5363
1401341705,2011.0,en-US,4.0,11421,190,593,2938,5383,3202
140097317,1985.0,eng,4.0,10157,230,853,2758,4320,3015
61160881,2010.0,en-US,4.0,12396,175,515,2785,5745,4480
553262149,1925.0,eng,4.0,15498,162,532,3212,6029,7098
446500046,2001.0,en-US,4.0,13337,79,315,2002,4820,7236
006000942X,2003.0,en-US,4.0,12467,524,1332,4212,5409,3110
62289241,2014.0,eng,4.0,17853,478,482,2108,7023,11973
743281640,2008.0,en-US,4.0,11070,50,197,2009,5629,4901
810987880,2004.0,en-US,3.0,14505,1006,2083,4412,3749,3540
1421515636,2006.0,eng,4.0,13515,175,477,1987,3365,7714
152002650,1989.0,eng,4.0,12839,169,495,2617,3825,6049
631227083,2002.0,en-US,4.0,7861,313,538,1662,2138,3215
811879542,2010.0,en-US,4.0,15315,182,386,1506,3684,9701
340894334,2005.0,eng,4.0,11584,85,423,2411,4417,5019
752849190,1999.0,eng,4.0,10955,73,303,2928,6603,4157
192723715,1833.0,en-US,4.0,14848,144,495,2806,4956,6828
1563890526,1988.0,eng,4.0,12881,160,420,2446,4840,5126
749955910,2012.0,eng,4.0,13182,85,301,2471,6392,8223
1585678449,1999.0,eng,4.0,10560,258,607,1923,4176,6588
394839730,1978.0,eng,4.0,13496,141,483,2141,3561,7400
399155988,2009.0,en-US,4.0,12594,60,316,2468,6148,5494
449911934,1971.0,eng,4.0,11051,269,798,3052,4564,3044
330344951,1945.0,eng,4.0,5990,105,371,2362,5830,4872
1250067847,2016.0,eng,4.0,10320,188,539,2559,6349,5348
1587672286,2010.0,eng,3.0,12179,377,1855,5902,4212,2104
752858637,1973.0,eng,4.0,11118,92,521,3305,4595,2978
1565125525,2007.0,en-US,4.0,8634,171,774,2923,4692,2939
140449213,119.0,eng,4.0,11283,149,496,2701,4867,4745
140294295,1988.0,eng,4.0,10342,26,181,1805,4857,4688
345479335,1999.0,eng,4.0,10769,408,891,3117,4131,3578
60519568,2005.0,en-US,4.0,16168,164,912,4709,6581,5056
1416593381,2009.0,en-US,4.0,14258,176,359,2481,6382,5776
1594205345,2013.0,eng,4.0,9860,172,499,2343,4785,3304
61043494,1935.0,eng,4.0,14750,166,526,2267,5352,8067
174348495X,2016.0,eng,4.0,14210,140,340,1429,4555,11496
60082097,2001.0,eng,4.0,12868,242,760,2971,5583,4964
1846058317,2011.0,eng,4.0,9922,209,944,3825,4836,3085
451463072,2010.0,eng,4.0,16307,141,514,3225,7051,7086
394758250,1943.0,eng,4.0,11613,35,301,2638,6098,4213
525954562,2015.0,eng,4.0,8644,132,522,2519,4995,3903
1401211038,2006.0,eng,4.0,10232,121,462,1882,3292,4656
886778441,1998.0,eng,4.0,12015,130,625,2643,5053,4314
786814179,2000.0,eng,4.0,12654,341,957,3647,5351,4212
156031612,2006.0,en-US,4.0,7920,486,1144,2795,4407,3894
345501748,2007.0,eng,3.0,10440,362,1416,4262,3900,1532
316043001,2011.0,en-US,4.0,9413,313,833,2990,3593,2464
425266869,2014.0,eng,4.0,17319,240,887,3777,7005,7412
62209841,2012.0,eng,4.0,11530,302,708,3173,5824,3036
451236718,2012.0,eng,4.0,14778,106,448,2622,5311,8230
62007289,2011.0,en-US,4.0,8727,326,642,1936,2841,3469
446610380,1998.0,eng,4.0,10500,86,359,1859,4628,5403
1613778538,2014.0,eng,4.0,14363,161,273,1153,3746,9735
618446877,2002.0,en-US,4.0,9662,224,546,2020,4175,3332
345327861,1982.0,en-US,4.0,14864,134,672,3450,5470,6324
034551128X,2012.0,eng,4.0,9052,119,478,2319,4586,4498
006245496X,2016.0,eng,4.0,10758,791,891,3306,5265,4441
316261246,2016.0,eng,4.0,9728,113,560,3006,5774,2981
312359667,2006.0,en-US,4.0,10617,190,682,3596,6447,3368
440220424,1993.0,en-US,4.0,11668,170,388,2096,4360,5042
374299250,2008.0,eng,4.0,9478,203,725,3023,4439,1898
